id,race,region,sex,degree,sibs,wrkstat,childs,hompop,earnrs,adults,educ,marital,happy,income,age,sei,maeduc,pasei,agekdbrn,paeduc,hapunhap,trust
1,3,1,1,1,0,8,5,2,0,1,12,2,3,7,49,28.4,12,28.4,20,12,2,2
2,3,1,1,4,1,1,2,1,2,1,20,1,2,12,48,76.4,12,-1,33,97,0,0
3,2,1,1,1,1,1,1,2,1,2,13,1,2,12,47,37.8,16,-1,22,97,2,2
4,2,1,1,1,2,4,1,3,2,3,10,3,3,12,32,35.1,12,-1,26,97,2,1
6,2,1,1,3,3,5,2,2,2,2,16,1,1,13,72,87.9,12,36.4,25,98,1,2
11,2,1,1,4,4,1,2,2,2,2,17,1,2,12,62,73.9,12,27.7,31,6,1,1
12,2,1,1,4,8,1,0,1,1,1,19,5,3,12,40,73.3,8,36.4,0,8,3,2
14,2,1,1,1,7,5,4,2,0,2,16,1,1,12,71,63.2,15,45.9,22,12,1,2
17,1,1,1,1,3,1,0,2,2,2,15,5,2,12,26,54.5,12,84.7,0,16,0,0
19,1,1,1,3,0,1,0,1,1,1,16,5,2,12,36,81,12,63.5,0,12,2,2
20,3,1,1,2,2,2,2,4,2,2,14,1,3,12,37,54.2,2,27.5,30,4,0,0
21,1,1,1,1,4,5,3,2,1,2,12,1,1,12,52,63.5,12,33.1,21,98,1,2
27,2,1,1,1,3,1,2,2,1,2,14,4,2,12,32,28.4,12,-1,25,97,2,1
28,3,1,1,4,2,1,0,2,2,2,18,5,2,12,42,76.4,18,-1,0,20,2,1
29,2,1,1,2,6,1,5,1,1,1,14,4,2,12,41,63.5,12,28.4,23,97,2,2
30,1,1,1,4,1,1,0,1,1,1,18,5,1,12,45,97.2,12,86.7,0,16,0,0
33,3,1,1,0,7,1,2,3,1,2,10,4,2,13,49,32.3,0,37.3,25,3,0,0
35,1,1,1,3,1,9,9,1,1,1,16,9,3,13,43,-1,12,54.2,99,12,0,0
46,3,1,1,4,2,1,2,4,1,2,18,1,1,12,38,63.5,12,85.1,31,12,0,0
50,1,1,1,4,2,1,2,1,1,1,18,3,2,12,44,-1,14,63.5,29,18,2,2
54,1,1,1,1,1,2,0,1,1,1,15,5,2,9,22,76.4,14,93.3,0,18,2,2
56,2,1,1,1,1,1,0,2,3,2,17,5,2,12,25,40.1,13,29.2,0,12,2,2
57,2,1,1,3,0,1,2,3,1,2,16,3,2,12,50,64.1,12,29.2,22,12,2,2
58,2,1,1,1,4,4,0,2,2,2,12,5,3,12,24,38.1,13,-1,0,97,0,0
60,2,1,1,1,2,1,0,4,2,2,14,5,2,12,27,45.3,12,36.1,0,12,3,2
61,1,1,1,4,0,1,1,3,2,3,20,1,2,12,65,63.2,12,34.3,42,12,0,0
62,1,1,1,4,2,8,1,2,2,2,20,1,1,12,43,85.1,18,86.6,35,19,0,0
63,2,1,1,1,2,1,0,2,1,2,12,5,2,9,26,29.2,13,69.2,0,16,2,2
64,3,1,1,1,4,1,2,1,1,1,9,5,2,11,43,63.5,98,32.4,16,98,0,0
66,1,1,1,2,2,1,0,1,1,1,14,3,3,13,43,83.9,12,-1,0,12,2,3
67,3,1,1,1,5,1,0,1,1,1,12,5,3,8,50,27.5,6,37.3,0,6,0,0
69,1,1,1,3,1,8,2,4,2,2,16,1,2,12,38,80.3,12,29.2,32,12,2,1
72,1,1,1,1,3,1,2,2,2,2,12,4,3,12,58,32.3,9,31.5,32,9,3,2
74,1,1,1,1,21,1,2,1,1,1,12,2,2,12,61,29.4,13,-1,21,97,2,2
77,1,1,1,2,1,5,0,1,0,1,14,5,3,13,68,37.7,6,27.7,0,6,0,0
81,1,1,1,4,1,1,1,1,1,1,19,5,2,13,46,86.6,98,29.3,38,12,0,0
83,2,1,1,3,2,1,0,2,2,2,16,3,3,12,50,83.7,16,38.2,0,12,2,2
85,3,1,1,0,8,1,3,5,3,2,11,1,2,7,60,29.2,98,49.7,30,98,2,2
87,1,1,1,2,7,5,2,1,0,1,15,3,2,12,70,38.9,8,38.1,24,0,1,3
88,1,1,1,1,2,1,0,2,1,2,13,5,2,13,40,29.5,16,83.7,0,12,2,2
89,1,1,1,1,6,1,3,5,4,4,12,1,2,12,54,31.5,12,-1,25,97,0,0
90,1,1,1,3,2,1,2,4,2,2,16,1,2,12,43,81,14,52.4,28,13,2,1
91,1,1,1,2,2,1,0,3,1,3,15,5,2,12,33,38.1,12,48.9,0,15,0,0
94,1,1,1,1,3,1,2,2,2,2,15,1,2,12,57,56.5,12,-1,40,97,0,0
95,1,1,1,3,4,1,0,2,1,2,16,5,2,12,29,81,12,27.5,0,12,0,0
99,1,1,1,1,3,1,1,3,2,2,12,1,3,13,89,64.2,12,64.2,33,98,2,1
104,1,1,1,0,3,6,1,2,2,2,11,5,2,98,19,33.1,11,-1,16,97,2,2
105,1,1,1,1,7,5,8,2,0,2,12,1,2,12,83,27.7,12,64.1,23,10,0,0
107,3,1,1,0,2,1,0,4,9,4,11,5,1,10,21,28.6,4,-1,0,97,0,0
109,1,1,1,1,1,1,3,4,2,2,12,1,1,12,66,63.5,98,33.9,20,5,0,0
111,1,1,1,3,3,1,0,3,1,3,18,5,1,12,25,36.5,16,-1,0,97,1,1
114,1,1,1,3,3,5,2,2,2,2,17,1,2,13,71,86.6,12,-1,25,12,0,0
115,1,1,1,1,3,1,3,5,5,5,13,1,2,12,56,49.6,12,49.6,23,12,1,1
117,1,1,1,3,1,2,0,3,4,3,16,5,2,12,27,26.7,18,85.1,0,18,2,2
119,1,1,1,4,1,2,5,3,2,2,18,1,3,12,73,-1,12,63.5,23,12,3,1
124,1,1,1,4,4,1,0,2,2,2,18,1,1,12,27,68.8,12,63.5,0,14,1,1
125,3,8,1,1,3,1,1,1,1,1,12,4,1,9,58,27.5,12,-1,25,97,1,1
126,3,8,1,0,5,1,2,5,4,2,11,5,2,12,24,34.2,6,31.4,17,6,2,2
127,1,8,1,0,1,1,0,4,2,3,11,5,2,12,20,21.2,9,33.2,0,6,1,3
128,3,8,1,1,0,5,0,2,0,1,12,3,1,8,68,33.1,0,-1,0,97,0,0
129,1,8,1,1,3,1,2,4,2,2,12,1,1,12,41,47.8,4,50.7,25,0,1,2
132,1,8,1,1,4,2,1,3,3,2,12,1,2,11,47,34.2,12,-1,32,12,2,2
133,1,8,1,1,1,1,2,2,2,2,12,1,1,12,40,73.3,14,-1,34,97,1,1
135,1,8,1,3,2,1,0,2,1,2,16,5,1,12,27,67,14,64.2,0,14,1,3
136,1,8,1,4,3,1,3,2,2,2,18,1,2,12,61,83.7,12,84.7,24,20,0,0
137,1,8,1,1,3,1,2,2,2,1,14,3,2,12,47,73.3,12,63.2,27,14,0,0
142,2,8,1,2,6,2,0,5,2,3,15,5,3,12,18,39,12,31.5,0,13,2,1
143,1,8,1,1,3,2,3,2,1,2,12,1,2,8,61,62.5,12,80,21,12,2,2
144,1,8,1,2,2,5,2,1,0,1,14,2,3,12,79,65.8,7,65.8,34,7,2,1
147,1,8,1,1,3,5,2,2,2,2,14,1,1,12,60,78,12,-1,31,97,1,1
150,3,8,1,1,8,1,2,4,2,2,13,5,2,12,28,31.5,14,50.7,20,14,1,2
157,3,8,1,1,1,6,0,3,1,3,12,5,2,98,25,-1,98,27.7,0,98,0,0
158,3,8,1,0,1,4,0,3,2,3,10,5,3,11,21,20.1,12,-1,0,6,4,2
159,1,8,1,0,5,1,0,4,1,2,6,5,2,9,40,37.9,3,37.3,0,3,2,2
160,1,8,1,1,1,1,0,4,3,3,14,5,3,12,20,48.9,14,34.4,0,14,2,2
162,1,8,1,0,3,1,2,4,2,4,3,1,2,12,50,28.4,1,-1,26,97,1,2
163,1,8,1,3,3,2,0,4,4,4,16,5,1,12,24,44.2,97,29.2,0,0,0,0
164,1,8,1,2,3,5,2,3,1,3,14,1,1,12,69,86,98,63.5,28,98,0,0
165,2,8,1,2,11,5,3,3,3,2,14,5,2,12,57,29,12,36.4,27,12,1,2
171,1,8,1,2,2,8,0,1,0,1,17,3,1,1,99,-1,12,-1,0,12,1,2
172,2,8,1,1,5,8,5,1,1,1,14,3,2,9,60,62,14,-1,18,97,2,2
174,1,8,1,1,7,6,0,3,1,2,13,5,3,9,30,33.1,0,-1,0,97,2,2
175,1,8,1,4,4,1,0,1,1,1,18,5,1,12,50,81.3,12,-1,0,97,1,1
177,1,8,1,4,5,8,0,1,0,1,19,5,2,12,53,92.3,97,80.3,0,18,2,1
179,1,8,1,1,1,1,1,3,3,3,13,5,2,98,26,28.8,9,50.5,25,12,2,2
183,1,8,1,1,9,1,5,4,2,2,13,1,2,12,37,63.5,6,38.2,23,6,2,2
185,1,8,1,1,0,6,0,2,2,2,15,5,2,12,50,32.3,12,48.8,0,14,2,2
187,1,8,1,4,2,1,0,2,2,2,18,1,2,12,53,75.2,16,63.5,0,18,2,3
188,1,8,1,3,1,1,0,1,1,1,16,5,2,12,51,52.5,9,29.2,0,11,1,2
189,1,8,1,1,3,1,0,1,1,1,14,5,3,12,43,38.2,8,38,0,12,2,2
193,1,2,1,3,2,1,0,2,2,2,16,1,1,12,31,63.2,13,64.4,0,16,0,0
203,3,2,1,1,13,2,4,4,1,4,9,3,2,2,54,28.6,0,28.6,17,0,0,0
206,3,2,1,0,8,2,0,2,2,2,8,1,1,10,23,26.7,3,28.6,0,3,0,0
209,2,2,1,1,6,5,4,1,2,1,12,2,1,12,69,27.7,12,-1,18,97,1,2
210,2,2,1,0,7,1,2,2,2,2,11,1,2,12,57,33.2,10,37.3,20,5,2,2
214,1,2,1,4,2,1,1,3,2,2,19,1,1,12,37,84.2,10,86.5,26,16,1,2
216,1,2,1,3,3,1,1,1,1,1,14,3,2,12,59,39.4,12,35.1,42,16,2,1
220,1,2,1,1,6,1,4,2,2,2,12,1,1,12,56,28.4,98,-1,28,98,1,1
221,1,2,1,1,2,2,0,1,1,1,12,5,3,12,43,33.9,12,60.6,0,14,0,0
222,1,2,1,4,1,1,1,2,2,2,19,1,2,12,55,83.7,12,62.1,26,10,2,1
223,1,2,1,1,1,5,0,1,0,1,14,5,3,12,60,54.2,6,29.2,0,6,2,1
224,1,2,1,1,4,5,4,2,1,2,12,1,2,12,66,32,0,-1,22,98,2,2
225,2,2,1,0,4,2,3,5,2,2,11,5,3,11,36,29.2,12,86,20,12,0,0
227,1,2,1,2,1,1,0,3,2,2,14,1,2,12,40,63.5,8,64.1,0,12,1,2
230,3,2,1,1,8,2,4,2,1,2,14,1,1,12,80,62,98,63.5,29,98,1,3
231,1,2,1,1,2,1,2,4,2,2,15,1,2,12,45,62.1,12,62.1,31,14,0,0
233,1,2,1,0,1,1,0,1,1,1,8,3,2,12,57,37.4,12,65.8,0,14,0,0
235,1,2,1,1,7,1,3,5,5,5,12,1,2,12,54,29.2,8,28.9,26,8,2,2
236,1,2,1,1,9,1,3,2,1,2,12,1,2,12,63,33.6,12,29.2,22,5,0,0
238,2,2,1,0,0,1,5,1,1,1,8,2,3,12,87,39,98,-1,21,97,2,2
240,2,2,1,2,4,1,0,2,2,2,14,1,2,12,49,87.9,14,29.2,0,13,1,2
241,1,2,1,3,3,5,2,2,1,2,16,1,2,12,66,86.5,12,48.7,24,8,2,2
244,1,2,1,1,1,1,4,2,2,2,15,1,2,12,37,48.5,13,-1,22,97,2,2
246,1,2,1,0,3,2,3,2,1,2,10,3,3,12,45,30.2,9,-1,18,97,2,2
247,1,2,1,0,7,1,0,2,2,2,11,1,3,13,50,29.2,7,-1,0,97,0,0
248,1,2,1,1,6,5,3,2,1,2,12,1,2,11,79,38.5,0,-1,27,97,0,0
250,2,8,1,1,4,1,2,6,3,5,13,1,2,12,47,35.1,12,26.4,20,12,2,2
251,1,8,1,1,1,4,2,2,2,2,12,1,2,98,63,35.4,15,32.3,30,10,2,2
252,1,8,1,3,3,1,0,2,2,2,16,5,2,12,48,87.9,12,52.4,0,12,0,0
253,3,8,1,3,3,1,3,5,1,2,16,1,2,12,42,86.6,12,-1,34,16,1,1
254,1,8,1,1,6,1,4,5,3,5,13,1,2,13,37,66.1,12,63.2,18,12,0,0
256,1,8,1,1,3,1,3,3,4,2,12,1,3,12,49,63.5,14,-1,25,97,2,1
257,3,8,1,2,0,1,3,4,2,4,13,5,1,12,33,29.4,16,-1,27,97,1,2
258,1,8,1,3,3,1,1,2,1,1,16,3,2,12,43,63.5,98,48.5,28,98,2,2
259,3,8,1,2,6,1,0,2,2,2,14,1,1,13,99,51.9,3,50.5,0,98,1,2
262,1,8,1,1,4,4,3,5,3,3,12,1,3,12,47,63.5,12,49.3,26,12,0,0
263,1,8,1,0,10,1,0,3,8,3,6,4,2,9,26,38.7,0,26.5,0,3,2,2
264,1,8,1,1,1,1,0,3,2,2,12,1,3,12,46,32.3,98,-1,0,98,2,1
267,3,8,1,3,2,1,0,3,1,2,16,5,3,12,39,61.9,13,45.4,0,12,2,2
268,1,8,1,4,2,5,2,2,1,2,18,1,1,12,58,63.5,12,92.3,31,19,1,1
270,3,8,1,3,1,1,2,4,2,2,17,1,2,12,41,60.6,6,86.6,28,19,0,0
271,3,8,1,1,4,1,0,5,3,3,13,5,2,12,19,62.5,18,83.7,0,15,2,2
272,1,8,1,3,2,1,2,4,1,2,16,3,2,12,36,53.7,12,86.6,26,16,2,2
276,3,8,1,3,1,1,1,2,2,1,15,1,1,12,39,63.5,10,63.5,27,12,1,1
280,1,8,1,2,3,1,2,4,2,2,14,1,2,12,46,52.5,97,50.7,35,12,0,0
283,1,8,1,4,3,1,2,4,1,2,20,1,2,12,61,85.1,16,87,45,20,2,1
284,3,8,1,1,2,6,0,6,0,6,14,5,2,11,20,-1,99,-1,0,97,2,2
286,3,8,1,1,1,6,0,2,0,1,13,5,3,7,20,62.5,16,-1,0,97,3,2
288,3,8,1,1,3,1,1,2,2,2,14,5,2,13,40,33.6,97,37.3,35,8,0,0
290,1,8,1,1,2,1,2,2,1,2,14,1,1,12,53,38,12,63.5,29,12,1,2
291,1,8,1,0,10,1,3,5,2,3,6,1,1,12,44,32.3,4,28.6,26,0,0,0
292,1,8,1,1,1,1,0,1,1,1,12,5,2,12,30,50.7,16,86.5,0,14,2,2
295,1,8,1,2,1,2,4,6,2,2,14,1,3,12,33,62.5,12,-1,27,97,2,2
298,1,8,1,1,2,1,2,1,1,2,14,3,2,12,47,63.5,12,63.5,30,14,2,2
299,1,8,1,2,3,1,1,2,2,2,14,1,3,12,42,28.4,12,-1,19,97,0,0
300,1,8,1,3,0,1,0,1,1,1,16,5,2,12,32,64.2,14,33.1,0,8,0,0
302,1,8,1,1,1,1,0,2,2,2,13,5,3,12,63,66.1,12,48.5,0,12,3,2
306,2,1,1,2,10,2,3,2,1,2,14,1,1,12,71,73.9,8,26.9,28,6,1,2
314,1,1,1,1,1,6,0,3,2,3,13,5,2,12,19,-1,97,46.7,0,12,2,1
315,3,1,1,3,2,1,4,5,2,2,16,1,2,12,46,46.7,16,38.2,23,12,2,1
317,1,1,1,2,8,5,1,2,2,2,14,1,3,12,75,69.2,6,38.9,28,6,2,2
324,1,1,1,1,3,5,2,2,1,2,13,1,2,98,72,63.2,97,28.4,30,98,0,0
325,3,1,1,1,1,1,0,3,2,2,11,5,2,12,38,29.4,8,-1,0,97,2,2
328,1,1,1,3,2,5,0,1,0,1,17,2,2,12,89,92.8,12,63.5,0,12,2,1
333,2,1,1,1,5,1,5,2,1,2,12,1,2,13,55,31.5,98,30.1,22,98,0,0
336,1,4,1,3,1,5,2,2,1,2,16,1,2,12,66,73.3,12,-1,23,97,1,1
337,3,4,1,3,5,1,3,2,2,2,16,1,2,12,56,27.5,16,-1,25,12,2,2
338,1,4,1,3,1,5,5,2,1,2,18,1,2,12,56,63.2,16,52.4,32,15,2,2
341,1,4,1,3,2,1,1,3,2,2,16,1,2,12,51,86,12,86,46,12,2,2
344,2,4,1,1,5,7,5,4,1,2,10,1,3,3,57,20.1,98,-1,17,97,4,2
348,2,4,1,1,2,2,0,3,3,3,13,5,1,10,21,50.7,13,31.5,0,12,0,0
349,1,4,1,4,8,5,0,2,2,2,17,1,2,12,66,77.8,10,-1,0,97,0,0
350,1,4,1,1,6,1,0,1,1,1,12,5,2,11,50,27.5,8,-1,0,97,2,2
353,2,4,1,3,2,1,1,4,2,2,16,1,2,12,45,33.6,12,25.9,38,12,0,0
354,2,4,1,1,7,2,3,3,2,1,12,5,3,3,24,29.2,17,34.2,18,6,1,2
355,2,4,1,0,0,5,4,3,0,3,6,1,1,11,70,34.2,6,32.8,21,6,0,0
359,1,4,1,1,1,3,3,6,4,5,14,1,2,12,58,57.1,98,38.7,25,98,2,2
360,1,4,1,1,1,1,0,3,2,3,15,1,9,12,62,63.5,12,50.7,0,12,0,0
362,3,4,1,1,3,1,2,3,2,2,14,1,3,12,49,64.1,12,31.3,23,6,3,1
367,1,4,1,1,37,1,5,4,2,2,12,3,1,12,44,28.6,9,29.4,20,9,1,2
368,1,4,1,1,0,1,1,3,2,2,12,5,3,12,24,28.8,97,44.7,22,98,2,2
372,1,4,1,1,1,1,0,4,3,3,9,1,2,13,37,35.1,0,37.3,0,4,1,2
375,1,2,1,1,1,1,3,3,3,3,12,1,1,13,56,38.8,12,49.9,25,6,1,2
377,2,2,1,3,2,1,2,1,1,1,16,5,2,12,43,67,16,53.9,29,18,1,2
378,1,2,1,3,1,1,0,1,1,1,17,3,2,12,48,63.5,14,63.5,0,16,2,1
380,2,2,1,2,1,1,1,1,1,1,14,5,2,12,50,38.5,12,36.5,18,6,1,2
384,2,2,1,1,3,4,4,2,2,2,13,5,3,12,45,38.5,12,-1,16,97,3,2
385,1,2,1,3,2,2,0,2,2,2,16,1,2,98,64,63.5,8,45.9,0,9,2,1
386,1,2,1,1,7,4,2,2,2,2,13,1,2,12,43,32.3,14,38.9,22,8,2,1
388,1,2,1,3,2,1,0,1,1,1,16,5,2,12,53,73.2,16,93.3,0,16,3,2
389,1,2,1,1,8,5,7,1,0,1,12,2,2,13,84,62.5,98,29.3,24,98,0,0
391,1,2,1,1,11,1,5,1,1,1,13,5,2,13,57,31.4,12,42.9,17,11,2,3
397,1,2,1,4,3,5,8,2,2,2,18,1,1,12,60,63.5,14,48.5,24,8,1,1
401,1,6,1,1,1,8,3,2,0,2,15,3,2,12,58,48.6,10,31.5,21,9,0,0
402,1,6,1,0,6,5,4,2,0,2,8,1,1,13,80,50.5,98,39.4,24,98,0,0
403,1,6,1,1,3,1,2,1,1,1,14,3,1,12,45,63.2,12,63.5,30,16,1,1
404,1,6,1,2,4,1,2,4,1,2,14,1,2,10,33,49.6,13,63.5,28,12,0,0
405,1,6,1,1,1,2,2,1,1,1,16,3,1,12,64,62.5,12,63.5,21,12,1,1
408,1,6,1,4,1,5,3,2,0,2,18,1,2,12,68,82.7,12,37.3,22,98,0,0
409,1,6,1,1,4,1,2,2,1,2,11,3,2,12,28,34.2,97,31.4,21,12,2,2
410,1,6,1,0,4,1,3,5,1,2,6,5,1,9,35,34.2,0,39.4,26,6,0,0
411,3,6,1,0,2,1,5,7,2,2,11,1,1,11,33,38.8,12,-1,16,97,0,0
412,1,6,1,0,12,3,1,2,2,2,4,1,1,12,57,29.2,98,37.3,25,2,0,0
416,1,6,1,1,4,6,4,6,1,2,12,1,1,12,28,63.5,12,31.5,21,12,0,0
418,1,6,1,2,12,1,4,3,2,2,15,1,2,12,49,44.7,3,44.7,20,6,2,2
419,1,6,1,4,4,5,2,2,1,2,16,1,1,12,72,78.5,12,-1,24,97,0,0
420,1,6,1,1,2,1,0,1,1,1,12,5,2,12,38,34.4,15,26.6,0,8,0,0
421,2,6,1,1,2,1,3,5,0,2,15,3,1,12,44,59.9,14,-1,30,14,1,2
422,1,6,1,1,5,1,0,5,0,4,9,5,3,12,22,29.4,0,37.3,0,3,2,2
424,2,6,1,1,2,1,1,2,1,1,12,5,2,9,23,37.6,12,-1,22,97,0,0
426,1,6,1,1,2,2,0,2,1,2,11,5,1,11,23,56.5,12,-1,0,97,1,3
428,1,6,1,1,5,4,6,4,5,2,12,5,2,12,39,-1,9,34.3,18,6,2,1
430,2,6,1,1,3,1,7,4,2,2,11,5,3,12,36,29.2,12,29.2,17,98,0,0
431,3,6,1,1,3,2,0,5,3,5,12,5,2,12,22,31.4,6,48.6,0,6,1,2
432,2,4,1,1,4,1,0,1,1,1,12,5,2,12,33,63.5,16,63.5,0,12,2,3
433,2,4,1,0,7,4,7,2,2,2,7,1,1,12,56,21.2,11,29.2,18,98,1,1
436,1,4,1,3,1,2,0,1,1,1,16,5,3,11,24,38.9,16,68.8,0,19,0,0
437,1,4,1,4,4,1,0,2,1,2,19,1,3,12,53,84.2,12,-1,0,97,4,2
438,1,4,1,3,2,1,0,1,1,1,16,5,1,12,35,27.7,14,29.8,0,12,0,0
439,2,4,1,1,12,2,5,2,2,2,12,1,2,12,68,22.7,0,25.9,35,0,0,0
440,1,4,1,3,2,1,0,2,2,2,16,5,2,12,29,38.9,12,48.6,0,12,2,3
441,1,4,1,1,3,1,0,3,1,3,12,5,2,12,30,49.6,12,49.6,0,12,1,2
447,2,4,1,1,2,2,0,3,1,3,13,5,2,2,21,28.8,13,-1,0,97,0,0
449,3,4,1,0,10,1,6,6,1,4,6,1,1,9,40,29.4,6,37.3,20,6,0,0
450,3,4,1,0,4,2,0,6,0,6,6,5,3,9,20,31.4,98,-1,0,97,2,2
452,1,4,1,3,5,5,4,1,1,1,16,3,2,12,73,62.5,98,27.7,26,14,2,1
454,1,4,1,3,3,1,3,2,2,2,16,1,2,12,60,38.4,13,86.6,21,16,0,0
456,3,4,1,1,2,2,0,4,3,3,13,5,2,12,19,32.4,12,63.5,0,16,2,2
458,3,4,1,4,2,1,1,3,2,2,17,1,2,12,39,83.7,17,86,27,16,2,1
460,1,4,1,4,0,1,1,3,2,2,18,1,2,98,44,61.9,12,29.2,39,12,0,0
464,1,6,1,3,5,1,2,4,2,2,17,1,2,12,31,50.5,6,49.6,27,12,0,0
465,1,6,1,0,4,1,4,4,1,2,9,1,2,12,51,63.5,97,25.8,25,97,0,0
466,1,6,1,1,5,1,3,4,3,2,9,3,1,12,37,31.4,0,37.3,29,0,1,2
468,1,6,1,3,1,1,1,3,3,3,16,1,1,12,56,52.3,12,50.7,33,14,1,3
469,1,6,1,3,5,1,2,5,2,3,16,1,2,12,56,89.2,15,80.3,36,18,0,0
470,1,6,1,3,1,1,0,2,2,2,17,1,2,12,31,80.3,14,38.2,0,14,0,0
471,1,6,1,3,2,1,0,1,1,1,18,5,2,12,29,93.3,16,37.3,0,18,2,2
476,1,6,1,2,1,1,2,1,1,1,16,3,3,12,60,63.5,12,-1,25,97,2,2
478,3,6,1,1,3,2,2,1,1,1,13,5,2,11,33,33.1,8,32.3,27,5,2,2
479,1,6,1,3,3,5,2,2,2,2,16,1,1,13,73,64.1,12,37.3,26,12,0,0
481,1,6,1,0,2,1,0,4,1,2,6,5,2,9,28,32.3,5,29.2,0,4,2,2
482,3,6,1,3,1,1,3,3,4,2,15,3,2,12,40,51.9,12,73.8,20,17,1,2
489,1,6,1,3,1,1,3,4,2,2,16,1,2,12,39,76.4,12,53.7,26,12,1,2
492,1,6,1,1,3,1,3,2,1,2,12,1,1,12,65,64.1,10,32.3,22,9,1,1
495,1,1,1,3,0,2,0,1,1,1,16,5,3,12,29,29,16,-1,0,97,3,3
497,1,1,1,3,99,7,0,1,0,1,16,5,1,1,71,76.3,12,22.9,0,13,1,2
500,1,1,1,1,5,4,0,2,3,2,12,5,1,12,20,28.6,12,28.6,0,12,0,0
504,1,1,1,4,1,5,1,3,1,3,18,1,1,12,71,63.5,12,39.4,26,12,1,1
508,1,1,1,2,5,1,2,4,3,2,16,1,2,12,47,86.6,12,37.8,32,10,0,0
509,1,1,1,2,3,1,1,2,1,1,15,3,2,12,46,44.7,12,-1,26,97,2,2
510,1,1,1,4,1,1,2,4,2,2,16,1,2,12,46,63.5,16,50.7,30,13,0,0
511,3,1,1,1,2,1,1,5,3,4,14,5,2,12,31,33.9,12,-1,28,97,1,2
520,1,1,1,4,3,5,0,1,0,1,20,5,1,12,65,64.4,12,81,0,12,1,1
528,1,4,1,1,2,4,0,1,0,1,12,5,2,98,50,38.7,98,27.7,0,98,1,2
532,1,4,1,3,4,1,5,1,1,1,16,1,1,12,51,93.3,12,31.5,23,10,0,0
534,1,4,1,1,1,1,0,2,2,2,13,1,2,12,25,65.8,15,50.7,0,12,0,0
535,3,4,1,0,14,2,0,4,1,4,99,5,1,13,39,45.4,0,37.3,0,0,0,0
537,1,4,1,1,4,2,0,2,2,2,12,1,2,12,53,32.3,12,26.7,0,12,2,1
538,1,4,1,0,0,1,0,2,1,2,8,5,3,11,26,28.8,8,31.5,0,8,2,2
540,1,4,1,1,2,1,2,2,2,2,12,1,2,12,62,38.1,12,31.5,38,12,0,0
542,2,4,1,0,18,7,2,4,2,4,10,5,3,98,19,33.1,11,-1,16,98,1,2
543,1,4,1,3,2,1,2,4,2,2,16,1,2,12,99,-1,14,-1,30,97,1,3
548,2,7,1,0,10,1,2,1,1,1,13,3,3,12,49,31.5,12,31.5,21,12,3,2
555,1,7,1,1,2,5,3,2,2,2,13,1,1,12,78,48.9,97,53.4,22,12,1,1
556,1,7,1,3,2,5,2,1,0,1,16,3,2,12,86,86.5,13,38,23,12,0,0
557,1,7,1,4,3,5,0,2,0,2,18,1,2,12,65,69.2,10,26.7,0,9,1,1
558,1,7,1,1,1,2,0,1,1,1,14,5,2,10,65,37.7,14,65.8,0,16,2,3
559,1,7,1,1,3,3,4,2,2,2,13,1,1,12,58,34.2,11,37.3,22,12,1,1
563,3,7,1,1,3,1,1,3,1,2,12,5,2,12,23,32.3,7,-1,20,97,1,2
564,1,7,1,1,1,1,0,1,1,1,12,5,2,12,29,31.5,12,44.7,0,12,2,1
567,1,7,1,3,1,1,2,2,1,2,18,1,2,12,61,76.3,8,38.2,26,12,0,0
569,2,4,1,1,9,1,6,5,2,3,12,4,1,12,53,31.5,12,37.3,18,7,1,2
570,2,4,1,1,5,1,8,2,1,2,12,1,1,10,64,63.5,11,-1,21,97,1,2
577,1,4,1,4,3,1,1,1,1,1,16,3,2,12,44,48.9,12,31.5,19,12,0,0
578,1,4,1,1,3,1,2,4,2,2,11,5,3,12,26,29.5,12,31.7,18,10,0,0
580,2,4,1,2,3,1,4,5,2,2,15,1,2,12,33,46.7,14,48.5,19,12,2,2
582,1,4,1,1,1,5,1,2,1,2,12,1,2,12,70,31.5,12,33.6,21,14,2,2
583,1,4,1,3,1,1,2,3,3,3,16,3,2,12,36,61.9,12,48.5,30,12,3,2
585,1,3,1,3,2,4,0,2,0,2,16,5,2,2,25,63.2,12,35.4,0,12,1,1
586,1,3,1,3,3,5,0,1,1,1,16,5,1,12,61,29.2,12,33.1,0,12,0,0
588,1,3,1,3,2,1,3,5,2,2,17,1,1,12,35,80.3,16,45.2,30,14,1,2
592,1,3,1,1,1,5,5,2,1,2,12,1,1,12,82,38.1,12,48.8,26,10,2,2
593,1,3,1,2,4,1,0,1,1,1,15,5,3,12,51,63.5,12,29.2,0,11,0,0
595,1,3,1,3,6,1,2,4,3,2,16,1,1,12,52,-1,16,73.3,35,14,1,2
596,1,3,1,1,2,1,0,2,2,2,12,5,2,12,53,50.7,12,33.2,0,16,2,1
598,1,3,1,4,1,1,3,5,4,3,18,1,1,12,50,66.1,13,63.5,30,8,0,0
600,1,3,1,1,1,5,0,2,0,2,12,1,2,12,57,28.6,11,28.6,0,8,1,2
601,1,3,1,4,1,1,2,4,2,2,19,1,2,12,46,63.5,14,63.5,35,16,1,1
602,1,3,1,2,3,1,0,2,2,2,14,5,2,12,23,62,97,37.3,0,12,2,2
604,1,4,1,3,4,1,1,2,1,1,16,1,2,13,62,76.3,12,73.3,28,12,2,1
